id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,elt_install,elt_type,oper_dba,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,carb_fuel_injection,propeller_type,subcategory_no
20080421X005231,091,IFR,Beech,F90,8.0,2.0,RETR,8900.0,AIR,N,AAIP,,7306.0,Y,,,Y,PERS,N,KSLC,1730.0,KIDA,N,N,1539.0,PLT,M,No,N,,,1,TP,Pratt & Whitney Canada,PT6-135,,,,,6
20080606X008061,091,NONE,Bennett,Lancair 320,,1.0,RETR,,AIR,Y,ANNL,,,,,,Y,PERS,N,HIO ,2000.0,,N,N,300.0,PLT,M,No,N,,,1,REC,Lycoming,0-320,150.0,HP,CARB,,2
20080416X004961,091,NONE,Cirrus Design Corp.,SR22,4.0,1.0,FIXD,3400.0,AIR,N,COAW,0.3000000119209289,1885.4000244140625,Y,UNK,,Y,PERS,N,RIR ,415.0,L35 ,N,N,2159.0,PLT,M,No,Y,,,1,REC,Teledyne Continental,IO-550-N-7,310.0,HP,FINJ,,6
20080410X004511,091,CVFR,McDonnell Douglas,600N,,1.0,FIXD,,HELI,N,,,,Y,,,Y,EXEC,,,,OI24,N,N,5466.0,PLT,M,,N,,,1,TS,Rolls-Royce,CAE-847858,,,,,6
20080410X004501,091,VFR,Cessna,182,,1.0,FIXD,,AIR,N,,,,,,,Y,INST,,57D ,,TVC ,N,N,50.0,DSTU,M,,N,,,1,REC,Continental,O-470L,,,,,6
20080507X006241,091,NONE,Piper,J3C-65,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,P04 ,,P04 ,N,N,1100.0,PLT,M,No,N,,,1,REC,Continental,C-90-8F,,,,,6
20080414X004661,091,NONE,Cessna,170B,4.0,1.0,FIXD,2200.0,AIR,N,ANNL,,2372.0,Y,,,Y,PERS,N,FNL ,2015.0,GXY ,N,N,125.0,PLT,M,No,N,,,1,REC,Continental,C-145,145.0,HP,CARB,,6
20080502X005831,091,NONE,HAWKER BEECHCRAFT CORP,G36,6.0,1.0,RETR,3650.0,AIR,N,UNK,,,Y,,,Y,FLTS,N,BEC ,1810.0,,N,N,7100.0,PLT,M,Yes,N,,,1,REC,Teledyne Continental,IO-550,300.0,HP,FINJ,,2
20080617X008711,091,NONE,Cessna,C-182,4.0,1.0,FIXD,,AIR,N,ANNL,,5183.0,Y,,,Y,PERS,N,,,,N,N,402.0,PLT,M,No,N,,,1,REC,Continental,IO-520,,,FINJ,,6
20080417X005091,091,NONE,North American,T-28C,2.0,1.0,RETR,8000.0,AIR,N,COND,,7000.0,Y,,,Y,PERS,N,IGM ,1400.0,,N,N,2800.0,PLT,M,No,N,,,1,REC,Curtis Wright,R-1820-86B,1425.0,HP,CARB,,5
20080417X005101,091,NONE,PIPER,PA-18-150,2.0,1.0,FIXD,1760.0,AIR,N,ANNL,,4339.0,Y,C91A,,Y,PERS,N,3W5 ,2200.0,AWO ,N,N,790.0,PLT,M,No,N,,,1,REC,Lycoming,O-320,160.0,HP,CARB,,5
20080513X006621,091,NONE,"Questair, Inc.",Venture,,1.0,FIXD,,AIR,Y,ANNL,,350.0,,,,Y,PERS,,U42 ,1440.0,U42 ,N,N,548.0,PLT,M,,N,,,1,REC,Continental,IO-550,,,,,2
20080425X005481,091,IFR,CESSNA,310Q,6.0,2.0,FIXD,5300.0,AIR,N,ANNL,17.0,3875.0,Y,C91A,,Y,PERS,N,MYF ,2206.0,,N,N,4100.0,PLT,M,No,N,,,1,REC,Continental,IO-470-VO,260.0,HP,FINJ,,7
20080528X007361,091,NONE,Cessna,152K,2.0,1.0,FIXD,1650.0,AIR,N,100H,,12507.0,Y,,,Y,PERS,N,OBE ,2100.0,ISM ,N,N,145.0,PLT,F,UNK,N,,,1,REC,Lycoming,O-235,108.0,HP,CARB,,7
20080417X005021,091,NONE,Powell,Vans RV-6A,2.0,1.0,FIXD,1650.0,AIR,Y,,,,,,,Y,PERS,,LGC ,1945.0,IC5 ,N,N,234.0,PLT,M,,N,,,1,REC,Lycoming,O-320,,,,,6
20080506X006171,091,NONE,Cessna,172S,,1.0,FIXD,,AIR,N,100H,,1638.0,Y,,,Y,PERS,N,,,PAO ,N,N,173.0,PLT,M,No,N,,,1,REC,Lycoming,IO-360-L2A,,,,,6
20080416X005001,091,CVFR,Artic Aircraft Corp.,S-1B2,2.0,1.0,FIXD,1650.0,AIR,N,100H,29.0,7868.0,Y,,TS Aviation,Y,AOBV,N,LAR ,1240.0,,N,N,5239.0,PLT,M,Yes,N,,,1,REC,Lycoming,O-320-B2B,160.0,HP,CARB,,6
20080422X005301,091,NONE,PIPER,PA-23-160,4.0,2.0,RETR,3800.0,AIR,N,ANNL,,,Y,UNK,,Y,INST,Y,POC ,340.0,POC ,N,N,6241.0,PLT,M,Yes,N,,,1,REC,Lycoming,O-320-B1A,160.0,HP,CARB,,6
20080514X006651,091K,IFR,CESSNA,560XL,9.0,2.0,RETR,20200.0,AIR,N,AAIP,118.0,2496.0,Y,UNK,,Y,EXEC,Y,PBI ,1515.0,HPN ,N,N,15829.5,PLT,M,Yes,N,,,1,TF,P&W CANADA,PW545B,3990.0,LBS,,,2
20080417X005031,137,NONE,Hiller,UH-12E,3.0,1.0,FIXD,2800.0,HELI,N,ANNL,,4068.0,N,,Texas Air Cargo Inc.,,AAPL,N,,,,N,N,33000.0,PLT,M,Yes,N,,,1,REC,Lycoming,VO-540-C2A,305.0,HP,CARB,,4
20080418X005141,137,CVFR,Gulfstream-Schweizer,G-164B,1.0,1.0,FIXD,5576.0,AIR,N,ANNL,40.0,7030.0,N,,,,AAPL,N,77XS,1135.0,77XS,N,N,23020.0,PLT,M,Yes,N,,,1,REC,Pratt & Whitney,R1340-AN1,600.0,HP,CARB,,6
20080421X005241,135,CVFR,EUROCOPTER,AS 350 B2,6.0,1.0,FIXD,4961.0,HELI,N,AAIP,11.0,4983.0,Y,C91A,ERA Helicopters,Y,,N,,1105.0,,N,N,3747.0,PLT,M,Yes,Y,,,1,TS,TURBOMECA,ARRIEL 1SER,681.0,HP,FINJ,,4
20080619X008831,091,NONE,North American,T-6G,2.0,1.0,RETR,,AIR,N,,,,,,,Y,PERS,N,1F7 ,,,N,N,900.0,PLT,M,No,N,,,1,REC,Pratt & Whitney,R1340,600.0,HP,,,6
20080502X005851,091,NONE,TOMBLINGSON-LEATHERS,BREEZY RLU-1,2.0,1.0,FIXD,1500.0,AIR,Y,COND,,638.0,N,,,Y,PERS,N,6R3 ,1800.0,CRS ,N,N,809.0,PLT,M,No,N,,,1,REC,Continental,O-200,100.0,,CARB,,5
20080508X006321,091,NONE,Murphy Aircraft,Murphy Rebel,,1.0,FIXD,,AIR,Y,,,,,,,Y,PERS,,O27 ,,GOO ,N,N,326.0,PLT,M,,N,,,1,REC,Lycoming,O-320-B1A,,,,,6
20080425X005541,091,IFR,CESSNA,510,8.0,2.0,RETR,8645.0,AIR,N,COAW,,120.4000015258789,Y,,,Y,PERS,N,LHM ,1554.0,CRQ ,N,N,1398.0,PLT,M,No,N,,,1,TF,Pratt & Whitney,PW615F-A,1460.0,LBS,,,6
20080425X005551,091,NONE,CESSNA,C175A,4.0,1.0,FIXD,2350.0,AIR,N,ANNL,,2733.39990234375,Y,UNK,,Y,PERS,N,E45 ,145.0,E45 ,N,N,7000.0,PLT,M,No,N,,,1,REC,Continental Motors,GO-300,175.0,HP,CARB,,2
20080529X007541,091,NONE,Carlson,Quickie Q2,,1.0,FIXD,,AIR,Y,,,,,,,Y,PERS,,VEL ,,CPR ,N,N,282.0,PLT,M,,N,,,1,REC,Revmaster,2100,,,,,2
20080523X007141,137,NONE,Dragon Fly Aviation,GT-500,1.0,1.0,FIXD,1100.0,AIR,Y,UNK,,89.0,,UNK,,,AAPL,N,NONE,1430.0,,N,N,9088.0,PLT,M,Yes,Y,,,1,REC,Rotax,912,,,CARB,,2
20080519X006971,091,MVFR,Cessna,172,,1.0,FIXD,,AIR,N,,,,,,,Y,INST,,KTLH,,KPAM,N,N,38.0,DSTU,F,,N,,,1,REC,Lycoming,O-320-D2J,,,,,6
20080425X005531,091,NONE,Hughes,269A,,1.0,FIXD,,HELI,N,,,,,,,Y,PERS,,PHD ,,DWU ,N,N,9066.5,PLT,M,,N,,,1,REC,Lycoming,HIO-360-B1A,,,,,7
20080508X006341,091,NONE,Piper,PA-22-150,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,FD77,,PCM ,N,N,1125.0,PLT,M,,N,,,1,REC,Lycoming,O-320-A1A,,,,,6
20080428X005591,091,IFR,Carlton M. Cadwell,Lancair IV-P,4.0,1.0,RETR,3550.0,AIR,Y,ANNL,20.0,978.2000122070312,Y,UNK,,Y,EXEC,Y,FFZ ,1409.0,SNA ,N,N,375.0,PLT,M,Yes,Y,,,1,REC,Continental,TSIO-550-E,350.0,HP,FINJ,,6
20080516X006861,091,NONE,HUGHES,269A,2.0,1.0,FIXD,1670.0,HELI,N,ANNL,56.0,7327.0,N,,,Y,INST,N,ILE ,945.0,ILE ,N,N,332.5,FLTI,M,Yes,N,,,1,REC,Lycoming,HIO-360-BIA,180.0,HP,FINJ,,6
20080424X005371,091,NONE,CESSNA,172L,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,385.0,8815.0,Y,UNK,,Y,PERS,,ALO ,100.0,IA24,N,N,419.0,PLT,M,No,N,,,1,REC,Lycoming,O-360,200.0,HP,CARB,,7
20080428X005601,091,NONE,CESSNA,180,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,,4338.0,Y,UNK,,Y,PERS,Y,,1600.0,KBDG,N,N,800.0,PLT,M,No,N,,,1,REC,CONT MOTOR,O-470-K,230.0,HP,CARB,,2
20080505X005901,091,IFR,Fairchild Swearingen,SA 227-AC,2.0,2.0,RETR,16000.0,AIR,N,COAW,,36409.0,Y,,,Y,POSI,Y,SNP ,1355.0,ANC ,N,N,7097.0,PLT,M,Yes,N,,,1,TP,Garrett-AiResearch,TPE 331-11U,1000.0,HP,,,6
20080508X006291,135,CVFR,Cessna,421C,8.0,2.0,RETR,7579.0,AIR,N,100H,79.5,6000.0,Y,,Alpine Air,Y,,N,COS ,2230.0,STK ,N,N,8270.0,PLT,M,Yes,N,,,1,REC,Teledyne Continental,GTSIO-520-L,375.0,HP,FINJ,,2
20080505X005892,091,NONE,Canadian Car & Foundry,Hurricane,1.0,1.0,RETR,,AIR,N,COND,,,Y,UNK,,Y,ASHO,N,KGLS,,KGLS,N,N,25150.0,PLT,M,No,N,,,1,REC,Rolls Royce,V1650,1200.0,HP,CARB,,6
20080613X008501,135,IFR,EMBRAER,EMB-110P1,2.0,2.0,FIXD,13007.0,AIR,N,AAIP,,24924.0,Y,,,Y,,N,SYR ,1157.0,PTD ,N,N,3530.0,PLT,M,Yes,N,,,1,TP,P&W CANADA,PT6A-60A,1050.0,HP,,,6
20080430X005721,091,NONE,BELLANCA,7GCBC,3.0,1.0,FIXD,1650.0,AIR,N,ANNL,,1552.0,Y,,,Y,INST,Y,6K8 ,1200.0,3T3 ,N,N,661.0,FLTI,M,Yes,N,,,1,REC,LYCOMING,O-320 SERIES,160.0,HP,CARB,,6
20080501X005791,091,NONE,Canup,Titan Tornado S,2.0,1.0,FIXD,1200.0,AIR,Y,COND,,250.0,Y,,,Y,PERS,N,U82 ,2240.0,MYL ,N,N,164.0,PLT,M,No,N,,,1,REC,Jabiru,2200A,85.0,HP,CARB,,4
20080505X005911,091,NONE,CESSNA,180,3.0,1.0,FIXD,2700.0,AIR,N,ANNL,,,Y,UNK,,Y,BUS ,N,,1230.0,PADQ,N,N,1350.0,PLT,M,No,N,,,1,REC,Continental,O-470,230.0,,CARB,,2
20080512X006551,091,NONE,BEECH,A35,4.0,1.0,RETR,2650.0,AIR,N,ANNL,,4155.0,Y,,,Y,PERS,N,ACJ ,2235.0,EKY ,N,N,1430.0,PLT,M,UNK,Y,,,1,REC,Continental,E-185-8,,,CARB,,6
20080507X006231,091,NONE,Piper,PA-22-108,2.0,1.0,FIXD,,AIR,N,ANNL,,4387.2998046875,Y,,,Y,PERS,N,MCB ,,OPL ,N,N,4000.0,PLT,M,No,N,,,1,REC,Lycoming,O-320,160.0,HP,CARB,,2
20080508X006381,091,NONE,CESSNA,182H,4.0,1.0,FIXD,2650.0,AIR,N,ANNL,,1595.0,Y,UNK,,Y,PERS,N,KMEV,2350.0,KPRC,N,N,123.0,PLT,M,No,N,,,1,REC,Continental,O-470,230.0,HP,CARB,,2
20080508X006371,091,NONE,CESSNA,175A,4.0,1.0,FIXD,2350.0,AIR,N,ANNL,0.5,1947.5,Y,UNK,,Y,PERS,N,L36 ,1930.0,WLW ,N,N,147.0,PLT,M,No,N,,,1,REC,Continental,O-300,175.0,HP,CARB,,5
20080611X008261,091,NONE,Cessna,A185F,4.0,1.0,FIXD,3350.0,AIR,N,ANNL,,2260.0,Y,,,Y,PERS,,,,,N,N,772.0,PLT,M,,N,,,1,REC,Continental,IO-520,,,FINJ,,6
20080602X007591,091,NONE,Schempp-Hirth,Nimbus-4M,1.0,1.0,FIXD,,GLI,N,,,,,,,Y,PERS,N,KEPH,2122.0,,N,N,5000.0,PLT,M,No,N,,,1,REC,Solo,2625-02,,,,,2
20080507X006211,091,NONE,North American,SNJ-5,2.0,1.0,RETR,5300.0,AIR,N,ANNL,,5229.7001953125,Y,,,Y,PERS,N,APA ,1555.0,ENV ,N,N,2731.0,PLT,M,No,N,,,1,REC,Pratt & Whitney,R 1340 AN1,600.0,HP,CARB,,2
20080513X006571,091,NONE,Mooney,M20J,,1.0,RETR,,AIR,N,,,,,,,Y,PERS,,OZW ,,1D2 ,N,N,219.0,PLT,M,,N,,,1,REC,Lycoming,IO-360-A3B6D,,,FINJ,,6
20080625X009091,091,VFR,Cessna,185,4.0,1.0,FIXD,3525.0,AIR,N,100H,,11658.0,Y,,K2 Aviation,Y,PERS,N,PATK,,,N,N,7500.0,PLT,M,Yes,N,,,1,REC,Continental,IO-520-F-C-D,300.0,HP,FINJ,,6
20080529X007491,091,NONE,CESSNA,182L,4.0,1.0,RETR,2800.0,AIR,N,ANNL,39.0,2135.0,Y,UNK,,Y,PERS,N,LOU ,1315.0,BMG ,N,N,200.0,PLT,M,UNK,N,,,1,REC,Continental,O-470 (25),230.0,HP,CARB,,5
20080603X007741,091,CVFR,Cessna,152,,1.0,FIXD,,AIR,N,,,,,,,Y,INST,N,KGEU,,KGEU,N,N,27.0,DSTU,M,,N,,,1,REC,Textron Lycoming,O-235,,,,,6
20080527X007241,091,NONE,Cessna,152,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,O85 ,,RDD ,N,N,168.0,PLT,M,,N,,,1,REC,Lycoming,O-235,,,,,6
20080612X008461,091,NONE,Beech,65-A90,2.0,2.0,RETR,9650.0,AIR,N,ANNL,,,,,,Y,PERS,N,X21 ,,X21 ,N,N,5000.0,PLT,M,Yes,N,,,1,TP,Pratt & Whitney,PT-6-13S,550.0,HP,,,6
20080612X008391,091,NONE,Mooney,M20E,,1.0,RETR,,AIR,N,,,,,,"Facey Enterprises, Inc",Y,INST,,KLMO,,KEIK,N,N,107.0,DSTU,M,,N,,,1,REC,Lycoming,IO-360 ,,,,,6
20080617X008721,091,UNK,PIPER,PA-32R-300,7.0,1.0,RETR,,AIR,N,ANNL,,4934.0,Y,UNK,,Y,PERS,N,KTDW,1845.0,KEMP,N,N,112.0,PLT,M,No,N,,,1,REC,LYCOMING,TI0-540 SER,310.0,HP,FINJ,,2
20080602X007681,091,NONE,BARDOUCHE,QUAD CITY ULTRALIGHT,,1.0,FIXD,,AIR,N,COND,,254.0,,,,Y,PERS,,OCQ ,,92C ,N,N,254.0,PLT,M,No,N,,,1,REC,Rotax,503,,,CARB,,5
20080515X006801,091,NONE,Greco,Drifter 912,2.0,1.0,RETR,,AIR,Y,ANNL,,,N,,,Y,PERS,N,04FA,2245.0,04FA,N,N,160.0,DSTU,M,No,N,,,1,REC,Rotax,912,80.0,HP,CARB,,6
20080515X006711,091,NONE,Moravan,Zlin 50LX,1.0,1.0,FIXD,1675.0,AIR,N,COND,8.0,1111.0,N,,,Y,ASHO,N,KMOD,1945.0,KMOD,N,N,4000.0,PLT,M,Yes,N,,,1,REC,Textron Lycoming,IO-540,,,FINJ,,6
20080604X007881,091,NONE,Diamond Aircraft Industries,DA-40,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,PUW ,,LKV ,N,N,293.0,PLT,M,,N,,,1,REC,Textron Lycoming,IO-360-M1A,,,,,6
20080604X007891,091,NONE,Cessna,172,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,MT48,,6S0 ,N,N,81.0,DSTU,M,,N,,,1,REC,Teledyne Continental,O-300-A,,,,,6
20080514X006681,091,CVFR,EXTRA Flugzeugproduktions-GMBH,EA-300/L,2.0,1.0,FIXD,1918.0,AIR,N,100H,,1734.0,Y,C91A,,Y,INST,Y,KIWA,1943.0,KIWA,N,N,4154.0,FLTI,M,Yes,Y,,,1,REC,Lycoming,AEIO-540,300.0,HP,FINJ,,2
20080515X006791,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,3185.35009765625,Y,UNK,,Y,PERS,N,STE ,2159.0,OCQ ,N,N,278.0,PLT,M,No,Y,,,1,REC,Lycoming,O-320-E2D,150.0,HP,CARB,,5
20080516X006851,091,NONE,Schweizer,269D,3.0,1.0,FIXD,2550.0,HELI,N,100H,,713.0,N,,San Antonio Police Department,Y,INST,Y,SSF ,,SSF ,N,N,1458.5,PLT,M,No,N,,,1,TS,Rolls-Royce,250-C20W,420.0,HP,,,6
20080527X007221,091,NONE,Jihlavan,KP-5,2.0,1.0,FIXD,,AIR,N,100H,,223.0,Y,,,Y,PERS,N,OFK ,,,N,N,475.0,PLT,M,No,N,,,1,REC,Rotax,912ULS,,,CARB,,6
20080515X006841,091,NONE,ROBINSON HELICOPTER COMPANY,R22 MARINE,2.0,1.0,FIXD,1370.0,HELI,N,UNK,,,N,,,Y,BUS ,Y,AUS ,1530.0,,N,N,547.0,PLT,M,Yes,N,,,1,REC,LYCOMING,0-320 SERIES,180.0,HP,CARB,,6
20080513X006611,091,NONE,DICKENSON,BATHTUB,1.0,1.0,FIXD,,AIR,Y,COND,1.0,1.0,,,,Y,PERS,N,C37 ,,,N,N,1400.0,PLT,M,No,Y,,,1,REC,HEATH AVN,B4,25.0,HP,,,6
20080617X008731,091,NONE,Piper,PA-30,,2.0,RETR,,AIR,N,ANNL,,2505.0,Y,,,Y,INST,Y,SGR ,,EFD ,N,N,1107.0,FLTI,M,No,N,,,1,REC,Lycoming,IO-320,,,FINJ,,6
20080612X008401,091,NONE,Cessna,172H,,1.0,FIXD,,AIR,N,ANNL,,2762.0,Y,,"First Takeoff, LLC",Y,PERS,,,,,N,N,500.0,PLT,M,,N,,,1,REC,Continental,O-300 ,,,,,6
20080521X007051,137,UNK,AIR TRACTOR,AT-502B,1.0,1.0,FIXD,,AIR,N,UNK,,6100.0,N,UNK,,,AAPL,N,,,,N,N,356.0,PLT,M,UNK,Y,,,1,TP,Pratt & Whitney,PT6A,,,,,6
20080602X007641,091,NONE,Koleno,Titan T-51,,1.0,RETR,,AIR,Y,,25.0,25.0,,,,Y,PERS,,HZY ,,7D9 ,N,N,1626.0,PLT,M,No,N,,,1,REC,Suzuki,H27A,180.0,HP,FINJ,,4
20080724X011121,091,NONE,Higher Class Aviation,Sport Hornet,2.0,1.0,FIXD,1200.0,AIR,N,COND,,34.0,Y,C91A,,Y,PERS,N,6J6 ,1740.0,6J6 ,N,N,134.0,PLT,M,No,N,,,1,REC,Rotax,912S,100.0,HP,CARB,,2
20080602X007601,091,NONE,A. Schleicher GMBH & Co.,ASW 27-18,,0.0,RETR,,GLI,N,,,,,,,Y,PERS,,A20 ,2000.0,P48 ,N,N,780.0,PLT,M,No,N,,,1,,,,,,,,6
20080519X006961,137,NONE,GRUMMAN,G-164,1.0,1.0,FIXD,,AIR,N,ANNL,34.0,11591.0,N,,,,AAPL,N,NONE,109.0,NONE,N,N,5000.0,PLT,M,Yes,N,,,1,REC,Pratt & Whitney,R1340 AN1,600.0,HP,CARB,,7
20080627X009411,137,NONE,Weatherly,201B,1.0,1.0,FIXD,4800.0,AIR,N,ANNL,,,N,,,Y,AAPL,N,,1410.0,,N,N,4010.0,PLT,M,Yes,N,,,1,REC,Pratt & Whitney,R-985,450.0,HP,CARB,,6
20080602X007651,091,NONE,Babcock,KR-2,2.0,1.0,FIXD,1050.0,AIR,Y,COND,,290.0,Y,UNK,,Y,PERS,N,OLM ,143.0,OLM ,N,N,444.0,PLT,,UNK,N,,,1,REC,HAPI VW,1835,60.0,HP,CARB,,5
20080625X009101,091,IFR,Cessna,421,7.0,2.0,RETR,7250.0,AIR,N,ANNL,,4222.2998046875,Y,,,Y,PERS,N,MSV ,225.0,CDW ,N,N,6827.0,PLT,M,No,N,,,1,REC,Continental,GTSIO-520-H,375.0,HP,FINJ,,6
20080711X010211,091,NONE,Cessna,172SP,4.0,1.0,FIXD,2550.0,AIR,N,100H,,1889.0,Y,,,Y,INST,Y,TMB ,,X51 ,N,N,1119.5,FLTI,M,,N,,,1,REC,Textron Lycoming,IO-360,180.0,HP,FINJ,,6
20080703X009771,137,NONE,Grumman-Schweizer,G-164A,,1.0,FIXD,,AIR,N,ANNL,,9489.0,N,,Double L Flying Services,Y,AAPL,,,2230.0,,N,N,16500.0,PLT,M,,N,,,1,REC,Pratt & Whitney,R1340,,,,,5
20080904X013791,091,NONE,Piper,PA-44-180,4.0,2.0,RETR,3800.0,AIR,N,100H,,5953.0,Y,,,Y,INST,Y,ISM ,,X40 ,N,N,4235.5,DSTU,M,No,N,,,1,REC,Lycoming,O-360-E1A6D,180.0,HP,CARB,,6
20080626X009231,091,UNK,"Cortesy, John E",Airborne Edge-X,,1.0,FIXD,,AIR,N,UNK,,261.0,,,,Y,PERS,N,Q14 ,236.0,,N,N,276.0,PLT,M,No,N,,,1,REC,Rotax,582,65.0,HP,CARB,,6
20080626X009201,091,NONE,Cessna,CE-172M,4.0,1.0,FIXD,2300.0,AIR,N,100H,71.0,13728.0,Y,,,Y,INST,N,SAT ,,,N,N,85.0,DSTU,M,No,N,,,1,REC,Lycoming,O-320,150.0,HP,CARB,,6
20080523X007161,137,NONE,PIPER,PA-25-235,1.0,1.0,FIXD,2900.0,AIR,N,ANNL,405.8999938964844,9652.599609375,N,,,,AAPL,N,PVT ,2230.0,,N,N,10323.0,PLT,M,Yes,Y,,,1,REC,Lycoming,O-540-B2C5,235.0,HP,CARB,,6
20080530X007561,091,NONE,BEECH,V35B,4.0,1.0,RETR,3400.0,AIR,N,ANNL,,3979.699951171875,Y,UNK,,Y,PERS,N,STS ,1600.0,O89 ,N,N,3150.0,PLT,M,No,Y,,,1,REC,Teledyne Continental Motors,IO-520-BB,285.0,HP,FINJ,,6
20080529X007461,135,CVFR,AEROSPATIALE,AS-350-D,7.0,1.0,FIXD,4300.0,HELI,N,100H,7.0,9687.0,Y,C91A,,Y,,N,,1607.0,,N,N,5692.0,PLT,M,Yes,Y,,,1,TS,Lycoming,LTS - 101,615.0,HP,FINJ,,5
20081030X101291,091,UNK,PIPER,PA-32-260,6.0,1.0,RETR,,AIR,N,UNK,,3952.0,,UNK,,Y,PERS,,OXC ,,MLT ,N,N,154.0,PLT,M,,N,,,1,REC,LYCOMING,O-540,250.0,HP,,,7
20080714X010271,091,NONE,Aeronca,7AC,2.0,1.0,FIXD,1220.0,AIR,N,ANNL,25.0,2083.0,N,,,Y,PERS,N,X59 ,1430.0,X59 ,N,N,416.0,PLT,M,No,N,,,1,REC,Continental,A65,65.0,HP,CARB,,6
20080616X008691,091,NONE,Cessna,T182T,4.0,1.0,FIXD,3100.0,AIR,N,ANNL,10.0,591.0,Y,,,Y,PERS,N,UUU ,,UUU ,N,N,762.0,PLT,M,No,N,,,1,REC,Lycoming,TIO-540,310.0,HP,FINJ,,6
20080529X007521,091,NONE,McDonnell Douglas Helicopter C,MD 500E,4.0,1.0,FIXD,3000.0,HELI,N,ANNL,,4346.0,Y,,,Y,PERS,N,,17.0,,N,N,2360.0,PLT,M,No,Y,,,1,TS,Allison,250-C20B,425.0,HP,,,6
20080625X009141,091,NONE,Rotorway,162F,,1.0,FIXD,,HELI,Y,,,,,,,Y,PERS,,T20 ,,,N,N,111.0,PLT,M,,N,,,1,REC,Rotorway,162F,,,,,4
20080606X008071,091,IFR,CESSNA,P210N,6.0,1.0,RETR,4000.0,AIR,N,ANNL,36.0,2950.0,Y,UNK,,Y,PERS,N,GCN ,1800.0,IFP ,N,N,3090.0,PLT,M,No,N,,,1,REC,CONT MOTOR,TSIO-520 SER,300.0,HP,FINJ,,5
20080530X007571,091,NONE,Kolb,Kolbra,2.0,1.0,FIXD,1000.0,AIR,Y,COND,,1515.0,,,,Y,PERS,N,,,,N,N,15541.0,PLT,M,No,Y,,,1,REC,Rotax,912,80.0,HP,CARB,,6
20080613X008471,091,NONE,BOEING,A75N1,2.0,1.0,FIXD,2950.0,AIR,N,ANNL,4.0,6715.0,Y,,,Y,PERS,N,NONE,1800.0,NONE,N,N,3950.0,PLT,M,No,N,,,1,REC,Continental,W670,220.0,HP,CARB,,5
20080527X007301,091,NONE,Cessna,182,2.0,1.0,FIXD,2950.0,AIR,N,ANNL,,5965.0,Y,,,Y,PERS,N,D98 ,,PVT ,N,N,4899.0,PLT,M,Yes,N,,,1,REC,Teledyne Continental,O-470-L,235.0,HP,CARB,,6
20080528X007421,091,NONE,Cessna,185,4.0,1.0,FIXD,3350.0,AIR,N,,,,,,,Y,PERS,,ILI ,1800.0,,N,N,9917.0,PLT,M,Yes,N,,,1,REC,Continental,IO-520,300.0,HP,FINJ,,7
20080529X007511,091,NONE,Downer,Bellanca 14-19-3,4.0,1.0,RETR,2700.0,AIR,N,ANNL,40.0,,Y,,,Y,PERS,N,ORK ,2140.0,JKA ,N,N,1600.0,PLT,M,No,N,,,1,REC,Continental,IO-470F,260.0,HP,FINJ,,5
20080603X007711,091,NONE,Cessna,177,,1.0,FIXD,,AIR,N,,,,Y,,,Y,PERS,,EDJ ,2115.0,EDJ ,N,N,86.0,PLT,M,No,N,,,1,REC,Lycoming,O-360,180.0,HP,,,6
20080721X010931,091,NONE,Waco,GXE,3.0,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,PVC ,,PVC ,N,N,4000.0,PLT,M,UNK,N,,,1,REC,Continental,R-670,250.0,HP,CARB,,6
20080603X007701,091,NONE,Piper,PA-34-200T,6.0,2.0,RETR,4570.0,AIR,N,100H,,4848.0,Y,,,Y,PERS,,LOU ,1930.0,SKY ,N,N,371.0,PLT,M,No,N,,,1,REC,Continental,TSIO-360,200.0,HP,FINJ,,6
20080703X009751,091,NONE,Cessna,150M,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,,,,N,N,50.0,DSTU,M,,N,,,1,REC,Continental,O-200,,,,,6
20080604X007841,091,NONE,Cessna,182T,4.0,1.0,FIXD,2950.0,AIR,N,ANNL,,1015.0,Y,,,Y,PERS,N,TYQ ,1820.0,TYQ ,N,N,334.0,PLT,M,No,N,,,1,REC,Lycoming,IO-540-AB1A5,235.0,HP,FINJ,,6
